id_aves,codigo,sinonimo,nombre,morfometria,endenismo,migraciòn,ecologia,behaviour,anio_publicacion,anio_colleccion,familia_id_familia,especies_id_especies,uicn_id_UICN
310,UTPL_A0696,Dendroica fusca,Blackburnian Warbler,no,,MB,no,no,2008,2007,48,676,4
311,UTPL_A0474,,Buff-rumped Warbler,no,,,no,no,2008,2007,48,451,4
312,UTPL_A0473,Brasileuterus fraseri,Gray-and-gold Warbler,no,BT,,no,no,2008,2007,48,450,4
313,UTPL_A0079,,Three-banded Warbler,no,S-SO,,no,no,2008,2007,48,81,1
314,UTPL_A0459,,Slate-throated Whitestart,no,,,no,no,2008,2007,48,436,1
315,UTPL_A0632,Zarinchus wagleri,Chestnut-headed Oropendola,no,,,no,no,2008,2007,37,615,4
316,UTPL_A0103,,Yellow-rumped Cacique,no,,,no,no,2008,2007,37,104,1
317,UTPL_A0103,,Yellow-rumped Cacique,no,,,no,no,2008,2007,37,104,1
318,UTPL_A0022,,Yellow-billed Cacique,no,,,no,no,2008,2007,37,24,1
319,UTPL_A0365,,Yellow-tailed Oriole,no,,,no,no,2008,2007,37,343,1
320,UTPL_A0252,,Scrub Blackbird,no,,,no,no,2008,2007,37,243,1
321,UTPL_A0444,Scaphidura oryzivora,Giant Cowbird,no,,,no,no,2008,2007,37,419,1
322,UTPL_A0443,,Shiny Cowbird,no,,,no,no,2008,2007,37,418,1
323,UTPL_A0708,Carduelis magellanica,Hooded Siskin,no,,,no,no,2008,2007,30,689,1
324,UTPL_A0709,Carduelis siemiradzkii,Saffron Siskin,no,BT,,no,no,2008,2007,30,690,2
325,UTPL_A0710,,Yellow-bellied Siskin,no,,,no,no,2008,2007,30,691,4
326,UTPL_A0062,,Lesser Goldfinch,no,,,no,no,2008,2007,30,65,4
327,UTPL_A0278,,Orange-crowned Euphonia,no,,,no,no,2008,2007,30,266,1
328,UTPL_A0276,,Thick-billed Euphonia,no,,,no,no,2008,2007,30,265,1
329,UTPL_A0279,,Orange-bellied Euphonia,no,,,no,no,2008,2007,30,267,1
330,UTPL_A0223,,Pale-browed Tinamou,no,BT,,no,no,1999,1997-1998,75,219,3
331,UTPL_A0492,,Andean Tinamou,no,,,no,no,1999,1997-1998,75,475,1
332,UTPL_A0546,,Bearded Guan,no,LVI,,no,no,1999,1997-1998,22,533,2
333,UTPL_A0520,,Rufous-headed Chachalaca,no,BT - RM,,no,no,1999,1997-1998,22,503,2
334,UTPL_A0134,,Turkey Vulture,no,,MB - C ,no,no,1999,1997-1998,14,134,1
335,UTPL_A0210,,Black Vulture,no,,,no,no,1999,1997-1998,14,207,1
336,UTPL_A0005,,Plain-breasted Hawk,no,,,no,no,1999,1997-1998,1,4,4
337,UTPL_A0002,,Bicolored Hawk,no,,,no,no,1999,1997-1998,1,2,1
338,UTPL_A0097,,Savanna Hawk,no,,,no,no,1999,1997-1998,1,99,1
339,UTPL_A0099,,Great Black-Hawk,no,,,no,no,1999,1997-1998,1,101,1
340,UTPL_A0098,,Solitary Eagle,no,,,no,no,1999,1997-1998,1,100,3
341,UTPL_A0672,Bueteo magnirostris,Roadside Hawk,no,,,no,no,1999,1997-1998,1,653,1
342,UTPL_A0530,,Harris' Hawk,no,,,no,no,1999,1997-1998,1,516,1
343,UTPL_A0634,Leucopternis occidentalis,Gray-backed Hawk,no,BT,,no,no,1999,1997-1998,1,616,5
344,UTPL_A0043,,Rufous-necked Wood-Rail,no,,,no,no,1999,1997-1998,61,47,1
345,UTPL_A0536,Columba fasciata,Band-tailed Pigeon,no,,,no,no,1999,1997-1998,18,522,1
346,UTPL_A0394,,White-tipped Dove,no,,,no,no,1999,1997-1998,18,368,1
347,UTPL_A0392,,Ochre-bellied Dove,no,BT,,no,no,1999,1997-1998,18,365,2
348,UTPL_A0309,,White-throated Quail-Dove,no,,,no,no,1999,1997-1998,18,828,1
349,UTPL_A0587,,Squirrel Cuckoo,no,,,no,no,1999,1997-1998,23,574,1
350,UTPL_A0217,,Groove-billed Ani,no,,,no,no,1999,1997-1998,23,214,1
351,UTPL_A0765,,Striped Cuckoo,no,,,no,no,1999,1997-1998,23,748,1
352,UTPL_A0831,,Barn Owl,no,,,no,no,1999,1997-1998,82,810,1
353,UTPL_A0424,Otus roboratus,Peruvian Screech-Owl,no,BT,,no,no,1999,1997-1998,69,398,1
354,UTPL_A0173,,Mottled Owl,no,,,no,no,1999,1997-1998,69,167,1
355,UTPL_A0317,,Peruvian Pygmy-Owl,no,BT,,no,no,1999,1997-1998,69,300,1
356,UTPL_A0497,,Common Pauraque,no,,,no,no,1999,1997-1998,12,480,1
357,UTPL_A0728,,White-collared Swift,no,,,no,no,1999,1997-1998,6,710,1
358,UTPL_A0553,,Gray-chinned Hermit,no,,,no,no,1999,1997-1998,77,538,4
359,UTPL_A0557,,Tawny-bellied Hermit,no,,,no,no,1999,1997-1998,77,541,1
360,UTPL_A0193,,Sparkling Violetear,no,,,no,no,1999,1997-1998,77,191,1
361,UTPL_A0007,,Speckled Hummingbird,no,,,no,no,1999,1997-1998,77,7,1
362,UTPL_A0395,,Green-tailed Trainbearer,no,,,no,no,1999,1997-1998,77,369,1
363,UTPL_A0187,,Rainbow Starfrontlet,no,S-SO,,no,no,1999,1997-1998,77,183,1
364,UTPL_A0512,,Booted Racket-tail,no,,,no,no,1999,1997-1998,77,495,1
365,UTPL_A0150,,White-vented Plumeleteer,no,,,no,no,1999,1997-1998,77,147,1
366,UTPL_A0016,,Amazilia Hummingbird,no,,,no,no,1999,1997-1998,77,17,1
367,UTPL_A0567,,Golden-headed Quetzal,no,,,no,no,1999,1997-1998,79,552,1
368,UTPL_A0812,,Black-tailed Trogon,no,,,no,no,1999,1997-1998,79,790,1
369,UTPL_A0591,,Ecuadorian Piculet,no,BT,,no,no,1999,1997-1998,55,579,1
370,UTPL_A0588,Veniliornis fumigatus/Leuconotopicus fumigatus,Smoky-brown Woodpecker,no,,,no,no,1999,1997-1998,55,575,1
371,UTPL_A0191,Piculus rubiginosus,Golden-olive Woodpecker,no,,,no,no,1999,1997-1998,55,189,1
372,UTPL_A0116,,Guayaquil Woodpecker,no,BT,,no,no,1999,1997-1998,55,119,3
373,UTPL_A0287,,American Kestrel,no,,,no,no,1999,1997-1998,27,275,1
374,UTPL_A0085,,Gray-cheeked Parakeet,no,BT,,no,no,1999,1997-1998,60,87,5
375,UTPL_A0292,,Pacific Parrotlet,no,BT,,no,no,1999,1997-1998,60,280,1
376,UTPL_A0640,,Red-masked Parakeet,no,BT,,no,no,1999,1997-1998,60,624,3
377,UTPL_A0766,,Great Antshrike,no,,,no,no,1999,1997-1998,71,749,1
378,UTPL_A0779,,Chapman's Antshrike,no,S-SO,,no,no,1999,1997-1998,71,760,1
379,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,no,BT,,no,no,1999,1997-1998,71,758,4
380,UTPL_A0256,,Plain Antvireo,no,,,no,no,1999,1997-1998,71,246,1
381,UTPL_A0481,,Gray-headed Antbird,no,S-SO,,no,no,1999,1997-1998,71,461,2
382,UTPL_A0427,,Elegant Crescentchest,no,BT,,no,no,1999,1997-1998,41,400,1
383,UTPL_A0324,,Chestnut-crowned Antpitta,no,,,no,no,1999,1997-1998,33,308,1
384,UTPL_A0327,,Watkins' Antpitta,no,S-SO,,no,no,1999,1997-1998,33,311,3
385,UTPL_A0704,,Olivaceous Woodcreeper,no,,,no,no,1999,1997-1998,31,684,1
386,UTPL_A0846,,Strong-billed Woodcreeper,no,,,no,no,1999,1997-1998,31,823,1
387,UTPL_A0121,,Red-billed Scythebill,no,,,no,no,1999,1997-1998,31,122,1
388,UTPL_A0384,,Montane Woodcreeper,no,,,no,no,1999,1997-1998,31,358,4
389,UTPL_A0844,,Streaked Xenops,no,,,no,no,1999,1997-1998,31,822,1
390,UTPL_A0296,,Pale-legged Hornero,no,BT ssp,,no,no,1999,1997-1998,31,284,4
391,UTPL_A0740,,Rufous-necked Foliage-gleaner,no,S-SO,,no,no,1999,1997-1998,31,724,2
392,UTPL_A0358,,Henna-hooded Foliage-gleaner,no,BT,,no,no,1999,1997-1998,31,339,2
393,UTPL_A0212,,Line-cheeked Spinetail,no,S-SO,,no,no,1999,1997-1998,31,208,1
394,UTPL_A0735,,Azara's Spinetail,no,,,no,no,1999,1997-1998,31,718,1
395,UTPL_A0464,,Pacific Elaenia,no,BT,,no,no,1999,1997-1998,81,441,1
396,UTPL_A0119,,Southern Beardless-Tyrannulet,no,,,no,no,1999,1997-1998,81,120,1
397,UTPL_A0414,,Rufous-winged Tyrannulet,no,BT,,no,no,1999,1997-1998,81,389,1
398,UTPL_A0281,,Tawny-crowned Pygmy-Tyrant,no,,,no,no,1999,1997-1998,81,269,1
399,UTPL_A0853,,Loja Tyrannulet,no,,,no,no,1999,1997-1998,81,831,4
400,UTPL_A0440,,Streak-necked Flycatcher,no,,,no,no,1999,1997-1998,81,415,1
401,UTPL_A0438,,Ochre-bellied Flycatcher,no,,,no,no,1999,1997-1998,81,413,1
402,UTPL_A0466,,Bran-colored Flycatcher,no,,,no,no,1999,1997-1998,81,443,1
403,UTPL_A0382,,Gray-breasted Flycatcher,no,BT - RM,,no,no,1999,1997-1998,81,356,2
404,UTPL_A0207,,Smoke-colored Pewee,no,,,no,no,1999,1997-1998,81,205,1
405,UTPL_A0205,,Tropical Pewee,no,,,no,no,1999,1997-1998,81,203,1
406,UTPL_A0471,,Streak-throated Bush-Tyrant,no,,,no,no,1999,1997-1998,81,448,1
407,UTPL_A0479,,Social Flycatcher,no,,,no,no,1999,1997-1998,81,458,1
408,UTPL_A0420,,Boat-billed Flycatcher,no,,,no,no,1999,1997-1998,81,394,1
409,UTPL_A0455,,Dusky-capped Flycatcher,no,,,no,no,1999,1997-1998,81,431,1
410,UTPL_A0073,,Ochraceous Attila,no,BT,,no,no,1999,1997-1998,81,75,2
411,UTPL_A0522,,Black-and-white Becard,no,,,no,no,1999,1997-1998,76,506,1
412,UTPL_A0524,,One-colored Becard,no,,,no,no,1999,1997-1998,76,508,1
413,UTPL_A0230,,Rufous-browed Peppershrike,no,,,no,no,1999,1997-1998,83,224,1
414,UTPL_A0837,,Brown-capped Vireo,no,,,no,no,1999,1997-1998,83,817,1
415,UTPL_A0227,,White-tailed Jay,no,BT,,no,no,1999,1997-1998,20,222,1
416,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,no,,MA - C,no,no,1999,1997-1998,35,631,1
417,UTPL_A0720,,Southern Rough-winged Swallow,no,,,no,no,1999,1997-1998,35,704,1
418,UTPL_A0627,,Gray-breasted Martin,no,,,no,no,1999,1997-1998,35,611,1
419,UTPL_A0549,,Chestnut-collared Swallow,no,BT,,no,no,1999,1997-1998,35,535,1
420,UTPL_A0807,,House-Wren,no,,,no,no,1999,1997-1998,78,784,1
421,UTPL_A0122,Campylorhynchus fasciatus,Fasciated Wren,no,BT,,no,no,1999,1997-1998,78,123,1
422,UTPL_A0136,,Slaty-backed Nightingale-Thrush,no,,,no,no,1999,1997-1998,80,136,1
423,UTPL_A0137,,Swainson's Thrush,no,,MB,no,no,1999,1997-1998,80,137,1
424,UTPL_A0826,,Plumbeous-backed Thrush,no,BT,,no,no,1999,1997-1998,80,804,1
425,UTPL_A0823,,Ecuadorian Thrush,no,BT,,no,no,1999,1997-1998,80,800,1
426,UTPL_A0824,,Slaty Thrush,no,,MA - C / MI,no,no,1999,1997-1998,80,802,1
427,UTPL_A0821,,Great Thrush,no,,,no,no,1999,1997-1998,80,799,1
428,UTPL_A0827,,Glossy-black Thrush,no,,,no,no,1999,1997-1998,80,805,1
429,UTPL_A0345,,Black-eared Hemispingus,no,,,no,no,1999,1997-1998,73,328,1
430,UTPL_A0784,,Rufous-chested Tanager,no,,,no,no,1999,1997-1998,73,763,1
431,UTPL_A0599,,Fawn-breasted Tanager,no,,,no,no,1999,1997-1998,73,587,1
432,UTPL_A0786,,Blue-gray Tanager,no,,,no,no,1999,1997-1998,73,765,1
433,UTPL_A0785,,Blue-capped Tanager,no,,,no,no,1999,1997-1998,73,764,1
434,UTPL_A0763,,Silvery Tanager,no,,,no,no,1999,1997-1998,73,747,1
435,UTPL_A0762,,Blue-and-black Tanager,no,,,no,no,1999,1997-1998,73,746,1
436,UTPL_A0244,,White-sided Flowerpiercer,no,,,no,no,1999,1997-1998,73,236,1
437,UTPL_A0131,,Plushcap,no,,,no,no,1999,1997-1998,73,131,1
438,UTPL_A0840,,Blue-black Grassquit,no,,,no,no,1999,1997-1998,73,820,1
439,UTPL_A0714,,Black-and-white Seedeater,no,,MI,no,no,1999,1997-1998,73,698,1
440,UTPL_A0190,,Bananaquit,no,,,no,no,1999,1997-1998,73,186,1
441,UTPL_A0679,,Black-cowled Saltator,no,S-SO,,no,no,1999,1997-1998,38,659,1
442,UTPL_A0855,,Rufous-collared Sparrow,no,,,no,no,1999,1997-1998,25,833,1
443,UTPL_A0051,,Black-capped Sparrow,no,BT - RM,,no,no,1999,1997-1998,25,57,1
444,UTPL_A0066,,White-winged Brush-Finch,no,LVI,,no,no,1999,1997-1998,25,69,1
445,UTPL_A0069,,Bay-crowned Brush-Finch,no,S-SO,,no,no,1999,1997-1998,25,72,1
446,UTPL_A0603,,Hepatic Tanager,no,,MB,no,no,1999,1997-1998,13,591,1
447,UTPL_A0568,,Southern Yellow-Grosbeak,no,,,no,no,1999,1997-1998,13,553,1
448,UTPL_A0698,Parula pitiayumi,Tropical Parula,no,,,no,no,1999,1997-1998,48,678,4
449,UTPL_A0696,Dendroica fusca,Blackburnian Warbler,no,,MB,no,no,1999,1997-1998,48,676,4
450,UTPL_A0475,Brasileuterus negrocristata,Black-crested Warbler,no,,,no,no,1999,1997-1998,48,453,4
451,UTPL_A0473,Brasileuterus fraseri,Gray-and-gold Warbler,no,BT,,no,no,1999,1997-1998,48,450,4
452,UTPL_A0079,,Three-banded Warbler,no,S-SO,,no,no,1999,1997-1998,48,81,1
453,UTPL_A0459,,Slate-throated Whitestart,no,,,no,no,1999,1997-1998,48,436,1
454,UTPL_A0631,,Russet-backed Oropendola,no,,,no,no,1999,1997-1998,37,614,1
455,UTPL_A0365,,Yellow-tailed Oriole,no,,,no,no,1999,1997-1998,37,343,1
456,UTPL_A0252,,Scrub Blackbird,no,,,no,no,1999,1997-1998,37,243,1
457,UTPL_A0443,,Shiny Cowbird,no,,,no,no,1999,1997-1998,37,418,1
458,UTPL_A0708,Carduelis magellanica,Hooded Siskin,no,,,no,no,1999,1997-1998,30,689,1
459,UTPL_A0312,Buteo polyosoma,Variable Hawk,no,,,no,no,1999,1997-1998,1,297,1
460,UTPL_A0688,,Blackish Tapaculo,no,,,no,no,1999,1997-1998,64,669,1
461,UTPL_A0800,,Yellow-olive Flycatcher,no,,,no,no,1999,1997-1998,81,777,1
462,UTPL_A0276,,Thick-billed Euphonia,no,,,no,no,1999,1997-1998,30,265,1
463,UTPL_A0223,,Pale-browed Tinamou,no,BT,,no,no,1999,1997-1998,75,219,3
464,UTPL_A0682,,Comb Duck,no,,,no,no,1999,1997-1998,3,662,1
465,UTPL_A0520,,Rufous-headed Chachalaca,no,BT - RM,,no,no,1999,1997-1998,22,503,2
466,UTPL_A0560,,Neotropic Cormorant,no,,,no,no,1999,1997-1998,53,544,1
467,UTPL_A0048,,Cocoi Heron,no,,,no,no,1999,1997-1998,8,52,1
468,UTPL_A0047,,Great Egret,no,,MB - C ?,no,no,1999,1997-1998,8,51,1
469,UTPL_A0134,,Turkey Vulture,no,,MB - C ,no,no,1999,1997-1998,14,134,1
470,UTPL_A0210,,Black Vulture,no,,,no,no,1999,1997-1998,14,207,1
471,UTPL_A0681,,King Vulture,no,,,no,no,1999,1997-1998,14,661,1
472,UTPL_A0005,,Plain-breasted Hawk,no,,,no,no,1999,1997-1998,1,4,4
473,UTPL_A0002,,Bicolored Hawk,no,,,no,no,1999,1997-1998,1,2,1
474,UTPL_A0099,,Great Black-Hawk,no,,,no,no,1999,1997-1998,1,101,1
475,UTPL_A0672,Bueteo magnirostris,Roadside Hawk,no,,,no,no,1999,1997-1998,1,653,1
476,UTPL_A0530,,Harris' Hawk,no,,,no,no,1999,1997-1998,1,516,1
477,UTPL_A0312,Buteo polyosoma,Variable Hawk,no,,,no,no,1999,1997-1998,1,297,1
478,UTPL_A0634,Leucopternis occidentalis,Gray-backed Hawk,no,BT,,no,no,1999,1997-1998,1,616,5
479,UTPL_A0091,,Zone-tailed Hawk,no,,,no,no,1999,1997-1998,1,93,1
480,UTPL_A0006,,Spotted Sandpiper,no,,MB,no,no,1999,1997-1998,66,6,1
481,UTPL_A0802,,Lesser Yellowlegs,no,,MB,no,no,1999,1997-1998,66,779,1
482,UTPL_A0197,,Ecuadorian Ground-Dove,no,BT,,no,no,1999,1997-1998,18,195,1
483,UTPL_A0198,,Croaking Ground-Dove,no,,,no,no,1999,1997-1998,18,196,1
484,UTPL_A0180,,Blue Ground-Dove,no,,,no,no,1999,1997-1998,18,173,1
485,UTPL_A0850,,Eared Dove,no,,,no,no,1999,1997-1998,18,826,1
486,UTPL_A0394,,White-tipped Dove,no,,,no,no,1999,1997-1998,18,368,1
487,UTPL_A0392,,Ochre-bellied Dove,no,BT,,no,no,1999,1997-1998,18,365,2
488,UTPL_A0587,,Squirrel Cuckoo,no,,,no,no,1999,1997-1998,23,574,1
489,UTPL_A0217,,Groove-billed Ani,no,,,no,no,1999,1997-1998,23,214,1
490,UTPL_A0765,,Striped Cuckoo,no,,,no,no,1999,1997-1998,23,748,1
491,UTPL_A0831,,Barn Owl,no,,,no,no,1999,1997-1998,82,810,1
492,UTPL_A0317,,Peruvian Pygmy-Owl,no,BT,,no,no,1999,1997-1998,69,300,1
493,UTPL_A0498,,Scrub Nightjar,no,BT,,no,no,1999,1997-1998,12,481,1
494,UTPL_A0728,,White-collared Swift,no,,,no,no,1999,1997-1998,6,710,1
495,UTPL_A0147,,Gray-rumped Swift,no,,,no,no,1999,1997-1998,6,146,1
496,UTPL_A0341,,Long-billed Starthroat,no,,,no,no,1999,1997-1998,77,324,1
497,UTPL_A0484,,Short-tailed Woodstar,no,BT,,no,no,1999,1997-1998,77,465,1
498,UTPL_A0016,,Amazilia Hummingbird,no,,,no,no,1999,1997-1998,77,17,1
499,UTPL_A0812,,Black-tailed Trogon,no,,,no,no,1999,1997-1998,79,790,1
500,UTPL_A0419,,Ringed Kingfisher,no,,,no,no,1999,1997-1998,2,393,1
501,UTPL_A0158,,Green Kingfisher,no,,,no,no,1999,1997-1998,2,154,1
502,UTPL_A0445,,Amazonian Motmot,no,,,no,no,1999,1997-1998,43,420,1
503,UTPL_A0591,,Ecuadorian Piculet,no,BT,,no,no,1999,1997-1998,55,579,1
504,UTPL_A0835,,Scarlet-backed Woodpecker,no,BT,,no,no,1999,1997-1998,55,814,1
505,UTPL_A0191,Piculus rubiginosus,Golden-olive Woodpecker,no,,,no,no,1999,1997-1998,55,189,1
506,UTPL_A0255,,Lineated Woodpecker,no,,,no,no,1999,1997-1998,55,244,4
507,UTPL_A0116,,Guayaquil Woodpecker,no,BT,,no,no,1999,1997-1998,55,119,3
508,UTPL_A0351,,Laughing Falcon,no,,,no,no,1999,1997-1998,27,334,1
509,UTPL_A0287,,American Kestrel,no,,,no,no,1999,1997-1998,27,275,1
510,UTPL_A0085,,Gray-cheeked Parakeet,no,BT,,no,no,1999,1997-1998,60,87,5
511,UTPL_A0593,,Bronze-winged Parrot,no,,,no,no,1999,1997-1998,60,581,1
512,UTPL_A0292,,Pacific Parrotlet,no,BT,,no,no,1999,1997-1998,60,280,1
513,UTPL_A0640,,Red-masked Parakeet,no,BT,,no,no,1999,1997-1998,60,624,3
514,UTPL_A0766,,Great Antshrike,no,,,no,no,1999,1997-1998,71,749,1
515,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,no,BT,,no,no,1999,1997-1998,71,758,4
516,UTPL_A0427,,Elegant Crescentchest,no,BT,,no,no,1999,1997-1998,41,400,1
517,UTPL_A0704,,Olivaceous Woodcreeper,no,,,no,no,1999,1997-1998,31,684,1
518,UTPL_A0385,,Streak-headed Woodcreeper,no,,,no,no,1999,1997-1998,31,359,1
519,UTPL_A0296,,Pale-legged Hornero,no,BT ssp,,no,no,1999,1997-1998,31,284,4
520,UTPL_A0740,,Rufous-necked Foliage-gleaner,no,S-SO,,no,no,1999,1997-1998,31,724,2
521,UTPL_A0738,,Blackish-headed Spinetail,no,BT,,no,no,1999,1997-1998,31,721,5
522,UTPL_A0464,,Pacific Elaenia,no,BT,,no,no,1999,1997-1998,81,441,1
523,UTPL_A0119,,Southern Beardless-Tyrannulet,no,,,no,no,1999,1997-1998,81,120,1
524,UTPL_A0281,,Tawny-crowned Pygmy-Tyrant,no,,,no,no,1999,1997-1998,81,269,1
525,UTPL_A0800,,Yellow-olive Flycatcher,no,,,no,no,1999,1997-1998,81,777,1
526,UTPL_A0466,,Bran-colored Flycatcher,no,,,no,no,1999,1997-1998,81,443,1
527,UTPL_A0382,,Gray-breasted Flycatcher,no,BT - RM,,no,no,1999,1997-1998,81,356,2
528,UTPL_A0207,,Smoke-colored Pewee,no,,,no,no,1999,1997-1998,81,205,1
529,UTPL_A0205,,Tropical Pewee,no,,,no,no,1999,1997-1998,81,203,1
530,UTPL_A0683,,Black Phoebe,no,,,no,no,1999,1997-1998,81,663,1
531,UTPL_A0652,,Vermilion Flycatcher,no,,MA - C,no,no,1999,1997-1998,81,634,1
532,UTPL_A0448,,Short-tailed Field-Tyrant,no,,,no,no,1999,1997-1998,81,423,1
533,UTPL_A0460,,Baird's Flycatcher,no,BT,,no,no,1999,1997-1998,81,437,1
534,UTPL_A0462,,Streaked Flycatcher,no,,MA - C,no,no,1999,1997-1998,81,439,1
535,UTPL_A0420,,Boat-billed Flycatcher,no,,,no,no,1999,1997-1998,81,394,1
536,UTPL_A0829,,Tropical Kingbird,no,,MA ? C,no,no,1999,1997-1998,81,807,1
537,UTPL_A0453,,Sooty-crowned Flycatcher,no,BT - RM,,no,no,1999,1997-1998,81,429,1
538,UTPL_A0522,,Black-and-white Becard,no,,,no,no,1999,1997-1998,76,506,1
539,UTPL_A0524,,One-colored Becard,no,,,no,no,1999,1997-1998,76,508,1
540,UTPL_A0230,,Rufous-browed Peppershrike,no,,,no,no,1999,1997-1998,83,224,1
541,UTPL_A0838,,Red-eyed Vireo,no,,MB - C / MA - C,no,no,1999,1997-1998,83,818,1
542,UTPL_A0227,,White-tailed Jay,no,BT,,no,no,1999,1997-1998,20,222,1
543,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,no,,MA - C,no,no,1999,1997-1998,35,631,1
544,UTPL_A0627,,Gray-breasted Martin,no,,,no,no,1999,1997-1998,35,611,1
545,UTPL_A0807,,House-Wren,no,,,no,no,1999,1997-1998,78,784,1
546,UTPL_A0122,Campylorhynchus fasciatus,Fasciated Wren,no,BT,,no,no,1999,1997-1998,78,123,1
547,UTPL_A0572,Thryothorus sclateri,Speckle-breasted Wren,no,BT - RM,,no,no,1999,1997-1998,78,557,4
548,UTPL_A0618,,Tropical Gnatcatcher,no,,,no,no,1999,1997-1998,58,605,1
549,UTPL_A0137,,Swainson's Thrush,no,,MB,no,no,1999,1997-1998,80,137,1
550,UTPL_A0826,,Plumbeous-backed Thrush,no,BT,,no,no,1999,1997-1998,80,804,1
551,UTPL_A0437,,Long-tailed Mockingbird,no,,,no,no,1999,1997-1998,42,412,1
552,UTPL_A0786,,Blue-gray Tanager,no,,,no,no,1999,1997-1998,73,765,1
553,UTPL_A0700,,Saffron Finch,no,,,no,no,1999,1997-1998,73,680,1
554,UTPL_A0840,,Blue-black Grassquit,no,,,no,no,1999,1997-1998,73,820,1
555,UTPL_A0664,,Crimson-breasted Finch,no,BT,MI,no,no,1999,1997-1998,73,645,1
556,UTPL_A0190,,Bananaquit,no,,,no,no,1999,1997-1998,73,186,1
557,UTPL_A0680,,Streaked Saltator,no,,,no,no,1999,1997-1998,38,660,1
558,UTPL_A0855,,Rufous-collared Sparrow,no,,,no,no,1999,1997-1998,25,833,1
559,UTPL_A0051,,Black-capped Sparrow,no,BT - RM,,no,no,1999,1997-1998,25,57,1
560,UTPL_A0066,,White-winged Brush-Finch,no,LVI,,no,no,1999,1997-1998,25,69,1
561,UTPL_A0064,,White-headed Brush-Finch,no,BT,,no,no,1999,1997-1998,25,67,1
562,UTPL_A0603,,Hepatic Tanager,no,,MB,no,no,1999,1997-1998,13,591,1
563,UTPL_A0568,,Southern Yellow-Grosbeak,no,,,no,no,1999,1997-1998,13,553,1
564,UTPL_A0698,Parula pitiayumi,Tropical Parula,no,,,no,no,1999,1997-1998,48,678,4
565,UTPL_A0473,Brasileuterus fraseri,Gray-and-gold Warbler,no,BT,,no,no,1999,1997-1998,48,450,4
566,UTPL_A0079,,Three-banded Warbler,no,S-SO,,no,no,1999,1997-1998,48,81,1
567,UTPL_A0364,,White-edged Oriole,no,BT,,no,no,1999,1997-1998,37,342,1
568,UTPL_A0252,,Scrub Blackbird,no,,,no,no,1999,1997-1998,37,243,1
569,UTPL_A0443,,Shiny Cowbird,no,,,no,no,1999,1997-1998,37,418,1
570,UTPL_A0729,,Peruvian Meadowlark,no,,,no,no,1999,1997-1998,37,711,1
571,UTPL_A0708,Carduelis magellanica,Hooded Siskin,no,,,no,no,1999,1997-1998,30,689,1
572,UTPL_A0128,,Crested Caracara,no,,,no,no,1999,1997-1998,27,129,1
573,UTPL_A0713,,Variable Seedeater,no,,,no,no,1999,1997-1998,73,695,1
574,UTPL_A0276,,Thick-billed Euphonia,no,,,no,no,1999,1997-1998,30,265,1
575,UTPL_A0223,,Pale-browed Tinamou,no,BT,,no,no,1999,1997,75,219,3
576,UTPL_A0520,,Rufous-headed Chachalaca,no,BT - RM,,no,no,1999,1997,22,503,2
577,UTPL_A0088,,Cattle Egret,no,,MB - C ?,no,no,1999,1997,8,90,1
578,UTPL_A0047,,Great Egret,no,,MB - C ?,no,no,1999,1997,8,51,1
579,UTPL_A0259,,Snowy Egret,no,,,no,no,1999,1997,8,249,1
580,UTPL_A0134,,Turkey Vulture,no,,MB - C ,no,no,1999,1997,14,134,1
581,UTPL_A0210,,Black Vulture,no,,,no,no,1999,1997,14,207,1
582,UTPL_A0681,,King Vulture,no,,,no,no,1999,1997,14,661,1
583,UTPL_A0097,,Savanna Hawk,no,,,no,no,1999,1997,1,99,1
584,UTPL_A0530,,Harris' Hawk,no,,,no,no,1999,1997,1,516,1
585,UTPL_A0091,,Zone-tailed Hawk,no,,,no,no,1999,1997,1,93,1
586,UTPL_A0155,,Killdeer,no,,MB,no,no,1999,1997,15,152,1
587,UTPL_A0152,,Collared Plover,no,,,no,no,1999,1997,15,149,1
588,UTPL_A0006,,Spotted Sandpiper,no,,MB,no,no,1999,1997,66,6,1
589,UTPL_A0198,,Croaking Ground-Dove,no,,,no,no,1999,1997,18,196,1
590,UTPL_A0394,,White-tipped Dove,no,,,no,no,1999,1997,18,368,1
591,UTPL_A0392,,Ochre-bellied Dove,no,BT,,no,no,1999,1997,18,365,2
592,UTPL_A0217,,Groove-billed Ani,no,,,no,no,1999,1997,23,214,1
593,UTPL_A0765,,Striped Cuckoo,no,,,no,no,1999,1997,23,748,1
594,UTPL_A0831,,Barn Owl,no,,,no,no,1999,1997,82,810,1
595,UTPL_A0424,Otus roboratus,Peruvian Screech-Owl,no,BT,,no,no,1999,1997,69,398,1
596,UTPL_A0317,,Peruvian Pygmy-Owl,no,BT,,no,no,1999,1997,69,300,1
597,UTPL_A0497,,Common Pauraque,no,,,no,no,1999,1997,12,480,1
598,UTPL_A0728,,White-collared Swift,no,,,no,no,1999,1997,6,710,1
599,UTPL_A0341,,Long-billed Starthroat,no,,,no,no,1999,1997,77,324,1
